Date,Aula,Humidity,Distance,min_humidity,max_humidity,Color
2023-01-17 13:00:00,A-61,29.5,5.442307692307693,30,60,Too dry
2023-01-17 13:00:00,A-33,44.0,9.057692307692307,30,60,Comfort
2023-01-17 14:00:00,A-35,32.0,0.019230769230766498,30,60,Comfort
2023-01-17 14:00:00,A-14,32.0,0.019230769230766498,30,60,Comfort
2023-01-17 14:00:00,A-42,35.5,3.4807692307692335,30,60,Comfort
2023-01-17 14:00:00,A-51,28.5,3.5192307692307665,30,60,Too dry
2023-01-17 14:00:00,A-62,28.5,3.5192307692307665,30,60,Too dry
2023-01-17 14:00:00,A-61,25.0,7.0192307692307665,30,60,Too dry
2023-01-17 14:00:00,A-33,44.0,11.980769230769234,30,60,Comfort
2023-01-17 15:00:00,A-35,30.5,0.13461538461538325,30,60,Comfort
2023-01-17 15:00:00,A-14,30.5,0.13461538461538325,30,60,Comfort
2023-01-17 15:00:00,A-51,27.0,3.6346153846153832,30,60,Too dry
2023-01-17 15:00:00,A-53,27.0,3.6346153846153832,30,60,Too dry
2023-01-17 15:00:00,A-62,27.0,3.6346153846153832,30,60,Too dry
2023-01-17 15:00:00,A-61,26.0,4.634615384615383,30,60,Too dry
2023-01-17 15:00:00,A-33,44.0,13.365384615384617,30,60,Comfort
2023-01-17 16:00:00,A-35,29.5,0.13461538461538325,30,60,Too dry
2023-01-17 16:00:00,A-14,29.5,0.13461538461538325,30,60,Too dry
2023-01-17 16:00:00,A-36,32.5,2.8653846153846168,30,60,Comfort
2023-01-17 16:00:00,A-23,32.5,2.8653846153846168,30,60,Comfort
2023-01-17 16:00:00,A-51,26.5,3.1346153846153832,30,60,Too dry
2023-01-17 16:00:00,A-61,25.5,4.134615384615383,30,60,Too dry
2023-01-17 16:00:00,A-33,44.0,14.365384615384617,30,60,Comfort
2023-01-17 17:00:00,A-12,28.5,0.0961538461538467,30,60,Too dry
2023-01-17 17:00:00,A-32,28.5,0.0961538461538467,30,60,Too dry
2023-01-17 17:00:00,A-31,26.0,2.5961538461538467,30,60,Too dry
2023-01-17 17:00:00,A-62,26.0,2.5961538461538467,30,60,Too dry
2023-01-17 17:00:00,A-36,31.5,2.9038461538461533,30,60,Comfort
2023-01-17 17:00:00,A-61,24.5,4.096153846153847,30,60,Too dry
2023-01-17 17:00:00,A-33,44.0,15.403846153846153,30,60,Comfort
2023-01-17 18:00:00,A-35,29.0,0.25,30,60,Too dry
2023-01-17 18:00:00,A-41,28.5,0.25,30,60,Too dry
2023-01-17 18:00:00,A-61,26.0,2.75,30,60,Too dry
2023-01-17 18:00:00,A-31,26.0,2.75,30,60,Too dry
2023-01-17 18:00:00,A-11,26.0,2.75,30,60,Too dry
2023-01-17 18:00:00,A-36,32.0,3.25,30,60,Comfort
2023-01-17 18:00:00,A-33,44.0,15.25,30,60,Comfort
2023-01-17 19:00:00,A-35,30.0,0.07692307692307665,30,60,Comfort
2023-01-17 19:00:00,A-34,30.0,0.07692307692307665,30,60,Comfort
2023-01-17 19:00:00,A-51,27.5,2.4230769230769234,30,60,Too dry
2023-01-17 19:00:00,A-31,27.5,2.4230769230769234,30,60,Too dry
2023-01-17 19:00:00,A-11,27.5,2.4230769230769234,30,60,Too dry
2023-01-17 19:00:00,A-36,33.5,3.5769230769230766,30,60,Comfort
2023-01-17 19:00:00,A-33,44.0,14.076923076923077,30,60,Comfort
2023-01-17 20:00:00,A-34,30.5,0.1923076923076934,30,60,Comfort
2023-01-17 20:00:00,A-35,30.0,0.3076923076923066,30,60,Comfort
2023-01-17 20:00:00,A-61,27.5,2.8076923076923066,30,60,Too dry
2023-01-17 20:00:00,A-51,27.0,3.3076923076923066,30,60,Too dry
2023-01-17 20:00:00,A-52,27.0,3.3076923076923066,30,60,Too dry
2023-01-17 20:00:00,A-36,34.5,4.192307692307693,30,60,Comfort
2023-01-17 20:00:00,A-33,44.0,13.692307692307693,30,60,Comfort
2023-01-17 21:00:00,A-35,30.0,0.25,30,60,Comfort
2023-01-17 21:00:00,A-12,30.0,0.25,30,60,Comfort
2023-01-17 21:00:00,A-51,27.0,3.25,30,60,Too dry
2023-01-17 21:00:00,A-52,27.0,3.25,30,60,Too dry
2023-01-17 21:00:00,A-61,27.0,3.25,30,60,Too dry
2023-01-17 21:00:00,A-36,35.5,5.25,30,60,Comfort
2023-01-17 21:00:00,A-33,43.0,12.75,30,60,Comfort
2023-01-17 22:00:00,A-12,30.0,0.01923076923077005,30,60,Comfort
2023-01-17 22:00:00,A-13,30.0,0.01923076923077005,30,60,Comfort
2023-01-17 22:00:00,A-51,27.0,3.01923076923077,30,60,Too dry
2023-01-17 22:00:00,A-52,27.0,3.01923076923077,30,60,Too dry
2023-01-17 22:00:00,A-61,26.5,3.51923076923077,30,60,Too dry
2023-01-17 22:00:00,A-36,35.5,5.48076923076923,30,60,Comfort
2023-01-17 22:00:00,A-33,43.0,12.98076923076923,30,60,Comfort
2023-01-17 23:00:00,A-12,29.0,0.3076923076923066,30,60,Too dry
2023-01-17 23:00:00,A-13,29.0,0.3076923076923066,30,60,Too dry
2023-01-17 23:00:00,A-31,26.5,2.8076923076923066,30,60,Too dry
2023-01-17 23:00:00,A-61,26.0,3.3076923076923066,30,60,Too dry
2023-01-17 23:00:00,A-51,26.0,3.3076923076923066,30,60,Too dry
2023-01-17 23:00:00,A-36,36.0,6.692307692307693,30,60,Comfort
2023-01-17 23:00:00,A-33,43.0,13.692307692307693,30,60,Comfort
2023-01-18 00:00:00,A-35,29.0,0.1538461538461533,30,60,Too dry
2023-01-18 00:00:00,A-56,29.0,0.1538461538461533,30,60,Too dry
2023-01-18 00:00:00,A-61,26.5,2.6538461538461533,30,60,Too dry
2023-01-18 00:00:00,A-51,26.0,3.1538461538461533,30,60,Too dry
2023-01-18 00:00:00,A-31,26.0,3.1538461538461533,30,60,Too dry
2023-01-18 00:00:00,A-36,36.5,7.346153846153847,30,60,Comfort
2023-01-18 00:00:00,A-33,42.5,13.346153846153847,30,60,Comfort
2023-01-18 01:00:00,A-56,29.0,0.13461538461538325,30,60,Too dry
2023-01-18 01:00:00,A-22,29.0,0.13461538461538325,30,60,Too dry
2023-01-18 01:00:00,A-31,26.0,2.8653846153846168,30,60,Too dry
2023-01-18 01:00:00,A-61,26.0,2.8653846153846168,30,60,Too dry
2023-01-18 01:00:00,A-51,26.0,2.8653846153846168,30,60,Too dry
2023-01-18 01:00:00,A-36,36.5,7.634615384615383,30,60,Comfort
2023-01-18 01:00:00,A-33,42.0,13.134615384615383,30,60,Comfort
2023-01-18 02:00:00,A-35,28.0,0.4423076923076934,30,60,Too dry
2023-01-18 02:00:00,A-55,28.0,0.4423076923076934,30,60,Too dry
2023-01-18 02:00:00,A-31,26.0,2.4423076923076934,30,60,Too dry
2023-01-18 02:00:00,A-11,26.0,2.4423076923076934,30,60,Too dry
2023-01-18 02:00:00,A-43,31.0,2.5576923076923066,30,60,Comfort
2023-01-18 02:00:00,A-36,36.0,7.557692307692307,30,60,Comfort
2023-01-18 02:00:00,A-33,42.0,13.557692307692307,30,60,Comfort
2023-01-18 03:00:00,A-62,28.0,0.23076923076922995,30,60,Too dry
2023-01-18 03:00:00,A-13,28.0,0.23076923076922995,30,60,Too dry
2023-01-18 03:00:00,A-51,25.5,2.73076923076923,30,60,Too dry
2023-01-18 03:00:00,A-43,31.0,2.76923076923077,30,60,Comfort
2023-01-18 03:00:00,A-31,25.0,3.23076923076923,30,60,Too dry
2023-01-18 03:00:00,A-36,35.5,7.26923076923077,30,60,Comfort
2023-01-18 03:00:00,A-33,42.0,13.76923076923077,30,60,Comfort
2023-01-18 04:00:00,A-13,28.0,0.1923076923076934,30,60,Too dry
2023-01-18 04:00:00,A-55,28.0,0.1923076923076934,30,60,Too dry
2023-01-18 04:00:00,A-53,26.0,2.1923076923076934,30,60,Too dry
2023-01-18 04:00:00,A-51,25.5,2.6923076923076934,30,60,Too dry
2023-01-18 04:00:00,A-31,25.0,3.1923076923076934,30,60,Too dry
2023-01-18 04:00:00,A-36,35.0,6.807692307692307,30,60,Comfort
2023-01-18 04:00:00,A-33,42.0,13.807692307692307,30,60,Comfort
2023-01-18 05:00:00,A-13,28.0,0.38461538461538325,30,60,Too dry
2023-01-18 05:00:00,A-22,28.0,0.38461538461538325,30,60,Too dry
2023-01-18 05:00:00,A-52,26.0,2.3846153846153832,30,60,Too dry
2023-01-18 05:00:00,A-53,26.0,2.3846153846153832,30,60,Too dry
2023-01-18 05:00:00,A-31,25.0,3.3846153846153832,30,60,Too dry
2023-01-18 05:00:00,A-36,35.0,6.615384615384617,30,60,Comfort
2023-01-18 05:00:00,A-33,42.0,13.615384615384617,30,60,Comfort
2023-01-18 06:00:00,A-62,28.5,0.2115384615384599,30,60,Too dry
2023-01-18 06:00:00,A-24,28.5,0.2115384615384599,30,60,Too dry
2023-01-18 06:00:00,A-53,26.5,1.78846153846154,30,60,Too dry
2023-01-18 06:00:00,A-51,26.0,2.28846153846154,30,60,Too dry
2023-01-18 06:00:00,A-31,25.5,2.78846153846154,30,60,Too dry
2023-01-18 06:00:00,A-36,34.0,5.71153846153846,30,60,Comfort
2023-01-18 06:00:00,A-33,41.5,13.21153846153846,30,60,Comfort
2023-01-18 07:00:00,A-13,28.5,0.1538461538461533,30,60,Too dry
2023-01-18 07:00:00,A-62,28.0,0.3461538461538467,30,60,Too dry
2023-01-18 07:00:00,A-52,26.5,1.8461538461538467,30,60,Too dry
2023-01-18 07:00:00,A-54,26.5,1.8461538461538467,30,60,Too dry
2023-01-18 07:00:00,A-31,25.5,2.8461538461538467,30,60,Too dry
2023-01-18 07:00:00,A-36,32.5,4.153846153846153,30,60,Comfort
2023-01-18 07:00:00,A-33,42.0,13.653846153846153,30,60,Comfort
2023-01-18 08:00:00,A-13,28.0,0.01923076923077005,30,60,Too dry
2023-01-18 08:00:00,A-22,28.0,0.01923076923077005,30,60,Too dry
2023-01-18 08:00:00,A-42,30.0,2.01923076923077,30,60,Comfort
2023-01-18 08:00:00,A-61,25.5,2.48076923076923,30,60,Too dry
2023-01-18 08:00:00,A-31,25.0,2.98076923076923,30,60,Too dry
2023-01-18 08:00:00,A-36,32.0,4.01923076923077,30,60,Comfort
2023-01-18 08:00:00,A-33,42.0,14.01923076923077,30,60,Comfort
2023-01-18 09:00:00,A-13,28.0,0.07692307692307665,30,60,Too dry
2023-01-18 09:00:00,A-14,28.0,0.07692307692307665,30,60,Too dry
2023-01-18 09:00:00,A-55,26.0,2.0769230769230766,30,60,Too dry
2023-01-18 09:00:00,A-61,25.0,3.0769230769230766,30,60,Too dry
2023-01-18 09:00:00,A-31,25.0,3.0769230769230766,30,60,Too dry
2023-01-18 09:00:00,A-36,32.0,3.9230769230769234,30,60,Comfort
2023-01-18 09:00:00,A-33,42.0,13.923076923076923,30,60,Comfort
2023-01-18 10:00:00,A-13,28.5,0.23076923076922995,30,60,Too dry
2023-01-18 10:00:00,A-24,28.5,0.23076923076922995,30,60,Too dry
2023-01-18 10:00:00,A-55,26.0,2.26923076923077,30,60,Too dry
2023-01-18 10:00:00,A-61,25.0,3.26923076923077,30,60,Too dry
2023-01-18 10:00:00,A-31,25.0,3.26923076923077,30,60,Too dry
2023-01-18 10:00:00,A-36,33.0,4.73076923076923,30,60,Comfort
2023-01-18 10:00:00,A-33,41.5,13.23076923076923,30,60,Comfort
2023-01-18 11:00:00,A-12,28.5,0.07692307692307665,30,60,Too dry
2023-01-18 11:00:00,A-13,29.0,0.42307692307692335,30,60,Too dry
2023-01-18 11:00:00,A-62,27.0,1.5769230769230766,30,60,Too dry
2023-01-18 11:00:00,A-61,26.0,2.5769230769230766,30,60,Too dry
2023-01-18 11:00:00,A-31,25.0,3.5769230769230766,30,60,Too dry
2023-01-18 11:00:00,A-36,35.0,6.423076923076923,30,60,Comfort
2023-01-18 11:00:00,A-33,41.0,12.423076923076923,30,60,Comfort
2023-01-18 12:00:00,A-13,28.5,0.01923076923077005,30,60,Too dry
2023-01-18 12:00:00,A-14,28.5,0.01923076923077005,30,60,Too dry
2023-01-18 12:00:00,A-52,26.5,1.98076923076923,30,60,Too dry
2023-01-18 12:00:00,A-61,25.5,2.98076923076923,30,60,Too dry
2023-01-18 12:00:00,A-31,25.0,3.48076923076923,30,60,Too dry
2023-01-18 12:00:00,A-36,35.0,6.51923076923077,30,60,Comfort
2023-01-18 12:00:00,A-33,41.0,12.51923076923077,30,60,Comfort
2023-01-18 13:00:00,A-56,28.5,0.13461538461538325,30,60,Too dry
2023-01-18 13:00:00,A-24,28.5,0.13461538461538325,30,60,Too dry
2023-01-18 13:00:00,A-43,30.5,2.1346153846153832,30,60,Comfort
2023-01-18 13:00:00,A-61,25.0,3.3653846153846168,30,60,Too dry
2023-01-18 13:00:00,A-31,25.0,3.3653846153846168,30,60,Too dry
2023-01-18 13:00:00,A-36,35.0,6.634615384615383,30,60,Comfort
2023-01-18 13:00:00,A-33,41.0,12.634615384615383,30,60,Comfort
2023-01-18 14:00:00,A-24,28.5,0.2115384615384599,30,60,Too dry
2023-01-18 14:00:00,A-62,28.0,0.2884615384615401,30,60,Too dry
2023-01-18 14:00:00,A-43,31.0,2.71153846153846,30,60,Comfort
2023-01-18 14:00:00,A-61,25.5,2.78846153846154,30,60,Too dry
2023-01-18 14:00:00,A-31,25.0,3.28846153846154,30,60,Too dry
2023-01-18 14:00:00,A-36,35.0,6.71153846153846,30,60,Comfort
2023-01-18 14:00:00,A-33,41.0,12.71153846153846,30,60,Comfort
2023-01-18 15:00:00,A-56,28.0,0.2115384615384599,30,60,Too dry
2023-01-18 15:00:00,A-24,28.0,0.2115384615384599,30,60,Too dry
2023-01-18 15:00:00,A-12,26.0,1.78846153846154,30,60,Too dry
2023-01-18 15:00:00,A-42,30.0,2.21153846153846,30,60,Comfort
2023-01-18 15:00:00,A-31,24.0,3.78846153846154,30,60,Too dry
2023-01-18 15:00:00,A-36,34.5,6.71153846153846,30,60,Comfort
2023-01-18 15:00:00,A-33,42.0,14.21153846153846,30,60,Comfort
2023-01-18 16:00:00,A-35,27.0,0.36538461538461675,30,60,Too dry
2023-01-18 16:00:00,A-51,27.0,0.36538461538461675,30,60,Too dry
2023-01-18 16:00:00,A-12,25.0,2.3653846153846168,30,60,Too dry
2023-01-18 16:00:00,A-43,30.0,2.6346153846153832,30,60,Comfort
2023-01-18 16:00:00,A-31,23.5,3.8653846153846168,30,60,Too dry
2023-01-18 16:00:00,A-36,33.5,6.134615384615383,30,60,Comfort
2023-01-18 16:00:00,A-33,41.5,14.134615384615383,30,60,Comfort
2023-01-18 17:00:00,A-35,25.5,0.4615384615384599,30,60,Too dry
2023-01-18 17:00:00,A-13,25.5,0.4615384615384599,30,60,Too dry
2023-01-18 17:00:00,A-42,28.5,2.53846153846154,30,60,Too dry
2023-01-18 17:00:00,A-43,28.5,2.53846153846154,30,60,Too dry
2023-01-18 17:00:00,A-31,22.5,3.46153846153846,30,60,Too dry
2023-01-18 17:00:00,A-36,31.5,5.53846153846154,30,60,Comfort
2023-01-18 17:00:00,A-33,41.0,15.03846153846154,30,60,Comfort
2023-01-18 18:00:00,A-13,25.0,0.0576923076923066,30,60,Too dry
2023-01-18 18:00:00,A-22,25.0,0.0576923076923066,30,60,Too dry
2023-01-18 18:00:00,A-42,27.5,2.4423076923076934,30,60,Too dry
2023-01-18 18:00:00,A-61,22.0,3.0576923076923066,30,60,Too dry
2023-01-18 18:00:00,A-31,22.0,3.0576923076923066,30,60,Too dry
2023-01-18 18:00:00,A-36,30.0,4.942307692307693,30,60,Comfort
2023-01-18 18:00:00,A-33,41.0,15.942307692307693,30,60,Comfort
2023-01-18 19:00:00,A-56,24.5,0.0,30,60,Too dry
2023-01-18 19:00:00,A-24,24.5,0.0,30,60,Too dry
2023-01-18 19:00:00,A-61,21.5,3.0,30,60,Too dry
2023-01-18 19:00:00,A-51,21.5,3.0,30,60,Too dry
2023-01-18 19:00:00,A-31,21.0,3.5,30,60,Too dry
2023-01-18 19:00:00,A-36,28.5,4.0,30,60,Too dry
2023-01-18 19:00:00,A-33,41.0,16.5,30,60,Comfort
2023-01-18 20:00:00,A-13,24.0,0.26923076923077005,30,60,Too dry
2023-01-18 20:00:00,A-14,24.0,0.26923076923077005,30,60,Too dry
2023-01-18 20:00:00,A-31,21.0,3.26923076923077,30,60,Too dry
2023-01-18 20:00:00,A-61,20.5,3.76923076923077,30,60,Too dry
2023-01-18 20:00:00,A-51,20.5,3.76923076923077,30,60,Too dry
2023-01-18 20:00:00,A-36,29.0,4.73076923076923,30,60,Too dry
2023-01-18 20:00:00,A-33,41.0,16.73076923076923,30,60,Comfort
2023-01-18 21:00:00,A-62,24.5,0.0,30,60,Too dry
2023-01-18 21:00:00,A-13,24.5,0.0,30,60,Too dry
2023-01-18 21:00:00,A-52,22.0,2.5,30,60,Too dry
2023-01-18 21:00:00,A-61,21.0,3.5,30,60,Too dry
2023-01-18 21:00:00,A-31,21.0,3.5,30,60,Too dry
2023-01-18 21:00:00,A-36,30.0,5.5,30,60,Comfort
2023-01-18 21:00:00,A-33,41.0,16.5,30,60,Comfort
2023-01-18 22:00:00,A-62,25.0,0.0,30,60,Too dry
2023-01-18 22:00:00,A-56,25.0,0.0,30,60,Too dry
2023-01-18 22:00:00,A-51,22.5,2.5,30,60,Too dry
2023-01-18 22:00:00,A-52,22.5,2.5,30,60,Too dry
2023-01-18 22:00:00,A-31,22.0,3.0,30,60,Too dry
2023-01-18 22:00:00,A-36,30.0,5.0,30,60,Comfort
2023-01-18 22:00:00,A-33,41.0,16.0,30,60,Comfort
2023-01-18 23:00:00,A-56,26.0,0.17307692307692335,30,60,Too dry
2023-01-18 23:00:00,A-43,26.0,0.17307692307692335,30,60,Too dry
2023-01-18 23:00:00,A-51,24.0,2.1730769230769234,30,60,Too dry
2023-01-18 23:00:00,A-52,24.0,2.1730769230769234,30,60,Too dry
2023-01-18 23:00:00,A-31,23.0,3.1730769230769234,30,60,Too dry
2023-01-18 23:00:00,A-36,32.0,5.826923076923077,30,60,Comfort
2023-01-18 23:00:00,A-33,41.0,14.826923076923077,30,60,Comfort
2023-01-19 00:00:00,A-56,27.0,0.1538461538461533,30,60,Too dry
2023-01-19 00:00:00,A-43,27.0,0.1538461538461533,30,60,Too dry
2023-01-19 00:00:00,A-51,25.0,2.1538461538461533,30,60,Too dry
2023-01-19 00:00:00,A-52,25.0,2.1538461538461533,30,60,Too dry
2023-01-19 00:00:00,A-31,24.0,3.1538461538461533,30,60,Too dry
2023-01-19 00:00:00,A-36,33.0,5.846153846153847,30,60,Comfort
2023-01-19 00:00:00,A-33,41.0,13.846153846153847,30,60,Comfort
2023-01-19 01:00:00,A-23,28.0,0.07692307692307665,30,60,Too dry
2023-01-19 01:00:00,A-12,27.5,0.42307692307692335,30,60,Too dry
2023-01-19 01:00:00,A-53,26.0,1.9230769230769234,30,60,Too dry
2023-01-19 01:00:00,A-54,26.0,1.9230769230769234,30,60,Too dry
2023-01-19 01:00:00,A-31,24.5,3.4230769230769234,30,60,Too dry
2023-01-19 01:00:00,A-36,33.5,5.576923076923077,30,60,Comfort
2023-01-19 01:00:00,A-33,40.0,12.076923076923077,30,60,Comfort
2023-01-19 02:00:00,A-55,28.5,0.16666666666666785,30,60,Too dry
2023-01-19 02:00:00,A-12,28.0,0.33333333333333215,30,60,Too dry
2023-01-19 02:00:00,A-52,26.0,2.333333333333332,30,60,Too dry
2023-01-19 02:00:00,A-53,26.0,2.333333333333332,30,60,Too dry
2023-01-19 02:00:00,A-31,25.0,3.333333333333332,30,60,Too dry
2023-01-19 02:00:00,A-36,34.0,5.666666666666668,30,60,Comfort
2023-01-19 02:00:00,A-33,40.0,11.666666666666668,30,60,Comfort
2023-01-19 03:00:00,A-12,28.0,0.25,30,60,Too dry
2023-01-19 03:00:00,A-14,28.5,0.25,30,60,Too dry
2023-01-19 03:00:00,A-52,26.0,2.25,30,60,Too dry
2023-01-19 03:00:00,A-53,26.0,2.25,30,60,Too dry
2023-01-19 03:00:00,A-31,25.0,3.25,30,60,Too dry
2023-01-19 03:00:00,A-36,34.0,5.75,30,60,Comfort
2023-01-19 03:00:00,A-33,40.0,11.75,30,60,Comfort
2023-01-19 04:00:00,A-13,28.0,0.36538461538461675,30,60,Too dry
2023-01-19 04:00:00,A-14,28.0,0.36538461538461675,30,60,Too dry
2023-01-19 04:00:00,A-51,25.0,2.6346153846153832,30,60,Too dry
2023-01-19 04:00:00,A-53,25.0,2.6346153846153832,30,60,Too dry
2023-01-19 04:00:00,A-31,24.0,3.6346153846153832,30,60,Too dry
2023-01-19 04:00:00,A-36,34.0,6.365384615384617,30,60,Comfort
2023-01-19 04:00:00,A-33,40.0,12.365384615384617,30,60,Comfort
2023-01-19 05:00:00,A-13,28.0,0.4038461538461533,30,60,Too dry
2023-01-19 05:00:00,A-14,28.0,0.4038461538461533,30,60,Too dry
2023-01-19 05:00:00,A-51,25.0,2.5961538461538467,30,60,Too dry
2023-01-19 05:00:00,A-53,25.0,2.5961538461538467,30,60,Too dry
2023-01-19 05:00:00,A-31,24.0,3.5961538461538467,30,60,Too dry
2023-01-19 05:00:00,A-36,34.0,6.403846153846153,30,60,Comfort
2023-01-19 05:00:00,A-33,40.0,12.403846153846153,30,60,Comfort
2023-01-19 06:00:00,A-12,27.5,0.0576923076923066,30,60,Too dry
2023-01-19 06:00:00,A-55,27.5,0.0576923076923066,30,60,Too dry
2023-01-19 06:00:00,A-52,25.5,2.0576923076923066,30,60,Too dry
2023-01-19 06:00:00,A-53,25.0,2.5576923076923066,30,60,Too dry
2023-01-19 06:00:00,A-31,24.0,3.5576923076923066,30,60,Too dry
2023-01-19 06:00:00,A-36,33.5,5.942307692307693,30,60,Comfort
2023-01-19 06:00:00,A-33,40.0,12.442307692307693,30,60,Comfort
2023-01-19 07:00:00,A-62,28.0,0.0961538461538467,30,60,Too dry
2023-01-19 07:00:00,A-12,28.0,0.0961538461538467,30,60,Too dry
2023-01-19 07:00:00,A-54,26.0,1.9038461538461533,30,60,Too dry
2023-01-19 07:00:00,A-42,30.0,2.0961538461538467,30,60,Comfort
2023-01-19 07:00:00,A-31,25.0,2.9038461538461533,30,60,Too dry
2023-01-19 07:00:00,A-36,33.0,5.096153846153847,30,60,Comfort
2023-01-19 07:00:00,A-33,40.0,12.096153846153847,30,60,Comfort
2023-01-19 08:00:00,A-62,28.0,0.2115384615384599,30,60,Too dry
2023-01-19 08:00:00,A-12,28.0,0.2115384615384599,30,60,Too dry
2023-01-19 08:00:00,A-53,26.0,2.21153846153846,30,60,Too dry
2023-01-19 08:00:00,A-51,25.5,2.71153846153846,30,60,Too dry
2023-01-19 08:00:00,A-31,25.0,3.21153846153846,30,60,Too dry
2023-01-19 08:00:00,A-36,33.5,5.28846153846154,30,60,Comfort
2023-01-19 08:00:00,A-33,40.0,11.78846153846154,30,60,Comfort
2023-01-19 09:00:00,A-62,28.0,0.11538461538461675,30,60,Too dry
2023-01-19 09:00:00,A-12,28.0,0.11538461538461675,30,60,Too dry
2023-01-19 09:00:00,A-51,26.0,2.1153846153846168,30,60,Too dry
2023-01-19 09:00:00,A-32,26.0,2.1153846153846168,30,60,Too dry
2023-01-19 09:00:00,A-31,25.0,3.1153846153846168,30,60,Too dry
2023-01-19 09:00:00,A-36,32.0,3.8846153846153832,30,60,Comfort
2023-01-19 09:00:00,A-33,40.0,11.884615384615383,30,60,Comfort
2023-01-19 10:00:00,A-62,28.0,0.25,30,60,Too dry
2023-01-19 10:00:00,A-12,28.0,0.25,30,60,Too dry
2023-01-19 10:00:00,A-54,26.5,1.75,30,60,Too dry
2023-01-19 10:00:00,A-53,26.0,2.25,30,60,Too dry
2023-01-19 10:00:00,A-31,25.0,3.25,30,60,Too dry
2023-01-19 10:00:00,A-36,33.0,4.75,30,60,Comfort
2023-01-19 10:00:00,A-33,40.0,11.75,30,60,Comfort
2023-01-19 11:00:00,A-11,28.0,0.4615384615384599,30,60,Too dry
2023-01-19 11:00:00,A-56,28.0,0.4615384615384599,30,60,Too dry
2023-01-19 11:00:00,A-53,26.5,1.96153846153846,30,60,Too dry
2023-01-19 11:00:00,A-54,26.0,2.46153846153846,30,60,Too dry
2023-01-19 11:00:00,A-31,25.0,3.46153846153846,30,60,Too dry
2023-01-19 11:00:00,A-36,33.0,4.53846153846154,30,60,Comfort
2023-01-19 11:00:00,A-33,40.0,11.53846153846154,30,60,Comfort
2023-01-19 12:00:00,A-13,29.0,0.4615384615384599,30,60,Too dry
2023-01-19 12:00:00,A-14,29.0,0.4615384615384599,30,60,Too dry
2023-01-19 12:00:00,A-35,27.0,1.53846153846154,30,60,Too dry
2023-01-19 12:00:00,A-54,26.5,2.03846153846154,30,60,Too dry
2023-01-19 12:00:00,A-31,25.0,3.53846153846154,30,60,Too dry
2023-01-19 12:00:00,A-36,33.0,4.46153846153846,30,60,Comfort
2023-01-19 12:00:00,A-33,40.0,11.46153846153846,30,60,Comfort
2023-01-19 13:00:00,A-14,29.0,0.13461538461538325,30,60,Too dry
2023-01-19 13:00:00,A-22,29.0,0.13461538461538325,30,60,Too dry
2023-01-19 13:00:00,A-54,27.0,1.8653846153846168,30,60,Too dry
2023-01-19 13:00:00,A-55,27.0,1.8653846153846168,30,60,Too dry
2023-01-19 13:00:00,A-31,25.5,3.3653846153846168,30,60,Too dry
2023-01-19 13:00:00,A-36,33.0,4.134615384615383,30,60,Comfort
2023-01-19 13:00:00,A-33,40.0,11.134615384615383,30,60,Comfort
2023-01-19 14:00:00,A-52,29.5,0.0384615384615401,30,60,Too dry
2023-01-19 14:00:00,A-51,29.5,0.0384615384615401,30,60,Too dry
2023-01-19 14:00:00,A-55,28.0,1.53846153846154,30,60,Too dry
2023-01-19 14:00:00,A-35,28.0,1.53846153846154,30,60,Too dry
2023-01-19 14:00:00,A-31,26.0,3.53846153846154,30,60,Too dry
2023-01-19 14:00:00,A-36,34.0,4.46153846153846,30,60,Comfort
2023-01-19 14:00:00,A-33,40.0,10.46153846153846,30,60,Comfort
2023-01-19 15:00:00,A-62,30.0,0.08333333333333215,30,60,Comfort
2023-01-19 15:00:00,A-52,30.0,0.08333333333333215,30,60,Comfort
2023-01-19 15:00:00,A-54,28.5,1.5833333333333321,30,60,Too dry
2023-01-19 15:00:00,A-41,28.0,2.083333333333332,30,60,Too dry
2023-01-19 15:00:00,A-31,26.5,3.583333333333332,30,60,Too dry
2023-01-19 15:00:00,A-36,34.0,3.916666666666668,30,60,Comfort
2023-01-19 15:00:00,A-33,40.0,9.916666666666668,30,60,Comfort
2023-01-19 16:00:00,A-11,30.0,0.32692307692307665,30,60,Comfort
2023-01-19 16:00:00,A-52,30.0,0.32692307692307665,30,60,Comfort
2023-01-19 16:00:00,A-42,32.0,1.6730769230769234,30,60,Comfort
2023-01-19 16:00:00,A-32,28.0,2.3269230769230766,30,60,Too dry
2023-01-19 16:00:00,A-31,27.0,3.3269230769230766,30,60,Too dry
2023-01-19 16:00:00,A-36,34.0,3.6730769230769234,30,60,Comfort
2023-01-19 16:00:00,A-33,40.0,9.673076923076923,30,60,Comfort
2023-01-19 17:00:00,A-12,30.0,0.0384615384615401,30,60,Comfort
2023-01-19 17:00:00,A-11,29.5,0.4615384615384599,30,60,Too dry
2023-01-19 17:00:00,A-32,28.0,1.96153846153846,30,60,Too dry
2023-01-19 17:00:00,A-42,32.0,2.03846153846154,30,60,Comfort
2023-01-19 17:00:00,A-31,27.0,2.96153846153846,30,60,Too dry
2023-01-19 17:00:00,A-36,33.5,3.53846153846154,30,60,Comfort
2023-01-19 17:00:00,A-33,40.0,10.03846153846154,30,60,Comfort
2023-01-19 18:00:00,A-12,29.0,0.4615384615384599,30,60,Too dry
