Date,CS A elec [kW] [ETSAB],CS B elec [kW] [ETSAB],CS C elec [kW] [ETSAB],Electricitat Total [kW] [ETSAB],Time
2023-01-05,23.02,9.56,14.968,47.548,20:15:00
2023-01-05,23.38,10.02,14.788,48.188,20:30:00
2023-01-05,22.82,9.916,15.876,48.612,20:45:00
2023-01-05,23.42,9.964,15.644,49.028000000000006,21:00:00
2023-01-05,22.964,9.748,16.644,49.355999999999995,21:15:00
2023-01-05,23.532,9.92,16.328,49.78,21:30:00
2023-01-05,22.852,9.84,15.428,48.120000000000005,21:45:00
2023-01-05,24.152,9.776,15.064,48.992000000000004,22:00:00
2023-01-05,22.908,9.804,12.02,44.732,22:15:00
2023-01-05,22.932,9.824,10.9,43.656,22:30:00
2023-01-05,24.388,9.696,10.808,44.892,22:45:00
2023-01-05,23.704,8.548,10.116,42.368,23:00:00
2023-01-05,23.204,8.492,9.776,41.472,23:15:00
2023-01-05,23.032,8.528,9.76,41.32,23:30:00
2023-01-05,22.88,8.256,9.432,40.568,23:45:00
2023-01-06,23.172,8.284,9.66,41.116,00:00:00
2023-01-06,22.58,8.212,9.72,40.512,00:15:00
2023-01-06,22.508,8.308,9.84,40.656,00:30:00
2023-01-06,23.52,8.38,9.968,41.868,00:45:00
2023-01-06,23.816,8.224,9.872,41.912,01:00:00
2023-01-06,22.812,8.172,10.0,40.984,01:15:00
2023-01-06,23.648,9.42,9.732,42.8,01:30:00
2023-01-06,22.964,8.216,9.536,40.715999999999994,01:45:00
2023-01-06,23.136,8.364,9.572,41.072,02:00:00
2023-01-06,23.732,8.312,10.148,42.192,02:15:00
2023-01-06,22.648,8.468,9.94,41.056,02:30:00
2023-01-06,21.844,8.26,9.932,40.036,02:45:00
2023-01-06,23.608,8.184,10.256,42.048,03:00:00
2023-01-06,23.596,8.34,10.096,42.032,03:15:00
2023-01-06,23.204,8.392,10.084,41.68,03:30:00
2023-01-06,23.052,8.364,9.992,41.408,03:45:00
2023-01-06,23.312,8.128,9.316,40.756,04:00:00
2023-01-06,23.288,8.216,10.048,41.552,04:15:00
2023-01-06,22.584,8.492,9.632,40.708,04:30:00
2023-01-06,22.296,8.312,10.036,40.644,04:45:00
2023-01-06,23.812,8.42,9.972,42.204,05:00:00
2023-01-06,22.668,8.464,9.812,40.944,05:15:00
2023-01-06,22.436,9.548,9.972,41.956,05:30:00
2023-01-06,22.624,9.776,10.032,42.432,05:45:00
2023-01-06,25.368,9.74,10.424,45.532,06:00:00
2023-01-06,25.532,9.984,10.944,46.46,06:15:00
2023-01-06,25.056,9.888,11.016,45.96,06:30:00
2023-01-06,24.432,9.644,11.232,45.308,06:45:00
2023-01-06,24.78,9.792,11.152,45.724000000000004,07:00:00
2023-01-06,24.476,10.128,10.944,45.548,07:15:00
2023-01-06,24.636,10.068,11.248,45.952,07:30:00
2023-01-06,24.572,10.1,10.996,45.668,07:45:00
2023-01-06,25.32,8.812,10.004,44.135999999999996,08:00:00
2023-01-06,24.196,8.556,9.472,42.224000000000004,08:15:00
2023-01-06,24.576,8.392,9.852,42.82,08:30:00
2023-01-06,25.064,8.352,9.94,43.356,08:45:00
2023-01-06,25.56,8.376,9.824,43.76,09:00:00
2023-01-06,24.696,8.508,9.576,42.78,09:15:00
2023-01-06,24.804,8.296,9.92,43.019999999999996,09:30:00
2023-01-06,25.032,9.412,9.668,44.112,09:45:00
2023-01-06,24.864,8.4,9.384,42.648,10:00:00
2023-01-06,24.488,8.54,10.12,43.147999999999996,10:15:00
2023-01-06,24.86,8.4,9.904,43.164,10:30:00
2023-01-06,24.172,8.376,9.94,42.488,10:45:00
2023-01-06,24.852,8.284,10.252,43.388000000000005,11:00:00
2023-01-06,24.44,8.48,10.016,42.936,11:15:00
2023-01-06,24.804,8.304,9.676,42.784,11:30:00
2023-01-06,25.036,8.284,9.452,42.772000000000006,11:45:00
2023-01-06,23.36,8.232,9.876,41.467999999999996,12:00:00
2023-01-06,23.612,8.368,9.548,41.528,12:15:00
2023-01-06,23.772,8.272,9.74,41.784,12:30:00
2023-01-06,22.588,8.42,9.896,40.904,12:45:00
2023-01-06,22.964,8.412,10.752,42.128,13:00:00
2023-01-06,23.088,8.62,10.792,42.5,13:15:00
2023-01-06,22.648,8.324,10.66,41.632,13:30:00
2023-01-06,23.5,8.26,10.352,42.112,13:45:00
2023-01-06,22.84,8.228,10.424,41.492,14:00:00
2023-01-06,23.064,8.304,10.924,42.292,14:15:00
2023-01-06,23.904,8.332,10.588,42.824,14:30:00
2023-01-06,23.464,8.12,10.76,42.343999999999994,14:45:00
2023-01-06,24.184,8.248,9.956,42.388,15:00:00
2023-01-06,23.98,8.34,9.844,42.164,15:15:00
2023-01-06,23.104,8.448,9.728,41.28,15:30:00
2023-01-06,23.396,8.396,9.156,40.948,15:45:00
2023-01-06,25.032,8.476,9.352,42.86,16:00:00
2023-01-06,25.256,8.416,9.228,42.9,16:15:00
2023-01-06,24.168,8.176,9.188,41.532,16:30:00
2023-01-06,24.348,8.08,9.264,41.692,16:45:00
2023-01-06,24.424,8.244,9.512,42.18,17:00:00
2023-01-06,24.956,8.516,9.88,43.352000000000004,17:15:00
2023-01-06,24.264,8.424,9.7,42.388,17:30:00
2023-01-06,24.648,9.7,8.944,43.292,17:45:00
2023-01-06,23.38,10.832,9.616,43.828,18:00:00
2023-01-06,23.664,9.92,11.072,44.656,18:15:00
2023-01-06,23.364,9.972,10.82,44.156,18:30:00
2023-01-06,22.824,9.928,11.052,43.804,18:45:00
2023-01-06,23.788,9.696,10.7,44.184,19:00:00
2023-01-06,22.756,9.884,9.344,41.984,19:15:00
2023-01-06,22.464,9.756,9.652,41.872,19:30:00
2023-01-06,21.016,9.732,6.252,37.0,19:45:00
2023-01-06,20.236,9.736,4.44,34.412,20:00:00
2023-01-06,20.488,9.828,5.2,35.516,20:15:00
2023-01-06,21.188,9.744,5.312,36.244,20:30:00
2023-01-06,21.368,9.716,5.436,36.519999999999996,20:45:00
2023-01-06,20.572,9.968,7.196,37.736,21:00:00
2023-01-06,21.62,10.012,7.48,39.112,21:15:00
2023-01-06,21.384,9.86,6.48,37.724000000000004,21:30:00
2023-01-06,20.172,9.756,6.98,36.908,21:45:00
2023-01-06,20.336,9.56,7.088,36.984,22:00:00
2023-01-06,20.052,9.84,7.136,37.028,22:15:00
2023-01-06,20.352,9.728,6.868,36.948,22:30:00
2023-01-06,21.5,9.664,7.376,38.54,22:45:00
2023-01-06,20.388,8.728,5.676,34.792,23:00:00
2023-01-06,20.64,8.452,5.28,34.372,23:15:00
2023-01-06,21.596,8.304,4.588,34.488,23:30:00
2023-01-06,20.976,8.36,4.788,34.123999999999995,23:45:00
2023-01-07,20.548,8.308,5.044,33.9,00:00:00
2023-01-07,20.812,8.42,5.864,35.096000000000004,00:15:00
2023-01-07,21.22,8.348,5.964,35.532,00:30:00
2023-01-07,20.364,8.112,5.528,34.004,00:45:00
2023-01-07,20.46,8.224,5.384,34.068,01:00:00
2023-01-07,21.5,8.364,5.536,35.4,01:15:00
2023-01-07,20.308,8.3,5.368,33.976,01:30:00
2023-01-07,20.556,8.212,4.864,33.632,01:45:00
2023-01-07,21.12,8.388,5.548,35.056,02:00:00
2023-01-07,20.872,9.38,5.316,35.568,02:15:00
2023-01-07,20.972,8.368,5.404,34.744,02:30:00
2023-01-07,20.568,8.372,5.32,34.260000000000005,02:45:00
2023-01-07,20.692,8.472,5.412,34.576,03:00:00
2023-01-07,21.516,8.156,5.42,35.092,03:15:00
2023-01-07,19.792,8.068,5.468,33.328,03:30:00
2023-01-07,20.032,8.236,5.124,33.392,03:45:00
2023-01-07,21.64,8.332,5.492,35.464,04:00:00
2023-01-07,20.312,8.356,5.324,33.992000000000004,04:15:00
2023-01-07,21.048,8.308,5.096,34.452,04:30:00
2023-01-07,21.492,8.344,5.132,34.968,04:45:00
2023-01-07,21.152,8.392,5.056,34.6,05:00:00
2023-01-07,20.276,8.48,5.032,33.788,05:15:00
2023-01-07,21.428,9.404,5.176,36.008,05:30:00
2023-01-07,22.088,9.788,4.832,36.708,05:45:00
2023-01-07,20.304,9.752,5.42,35.476,06:00:00
2023-01-07,19.808,9.756,5.296,34.86,06:15:00
2023-01-07,20.884,9.596,5.364,35.844,06:30:00
2023-01-07,20.876,9.792,5.328,35.996,06:45:00
2023-01-07,20.292,9.828,5.696,35.816,07:00:00
2023-01-07,20.82,9.832,5.508,36.160000000000004,07:15:00
2023-01-07,21.264,9.736,5.444,36.444,07:30:00
2023-01-07,21.26,9.904,5.184,36.348,07:45:00
2023-01-07,22.592,8.976,5.32,36.888,08:00:00
2023-01-07,21.976,8.464,5.54,35.98,08:15:00
2023-01-07,21.428,8.32,4.94,34.688,08:30:00
2023-01-07,22.0,8.092,4.976,35.068,08:45:00
2023-01-07,21.26,8.272,5.3,34.832,09:00:00
2023-01-07,20.892,8.188,5.296,34.376,09:15:00
2023-01-07,21.988,8.32,5.644,35.952,09:30:00
2023-01-07,22.508,8.392,5.232,36.132,09:45:00
2023-01-07,21.08,8.46,5.54,35.08,10:00:00
2023-01-07,21.992,8.364,5.056,35.412,10:15:00
2023-01-07,21.584,9.304,5.1,35.988,10:30:00
2023-01-07,21.836,8.512,4.968,35.316,10:45:00
2023-01-07,21.06,8.52,5.78,35.36,11:00:00
2023-01-07,21.604,8.28,5.608,35.492,11:15:00
2023-01-07,21.892,8.092,5.316,35.3,11:30:00
2023-01-07,21.364,8.128,5.336,34.828,11:45:00
2023-01-07,21.904,8.408,5.464,35.775999999999996,12:00:00
2023-01-07,20.732,8.424,5.324,34.48,12:15:00
2023-01-07,21.092,8.428,5.748,35.268,12:30:00
2023-01-07,20.96,8.3,5.664,34.924,12:45:00
2023-01-07,20.88,8.392,5.192,34.464,13:00:00
2023-01-07,20.844,8.324,5.128,34.296,13:15:00
2023-01-07,21.176,8.344,5.456,34.976,13:30:00
2023-01-07,21.172,8.392,5.032,34.596000000000004,13:45:00
2023-01-07,20.9,8.204,5.084,34.188,14:00:00
2023-01-07,21.168,8.108,4.948,34.224000000000004,14:15:00
2023-01-07,19.968,8.02,5.296,33.284,14:30:00
2023-01-07,20.652,8.236,5.568,34.456,14:45:00
2023-01-07,21.08,8.564,5.044,34.687999999999995,15:00:00
2023-01-07,21.144,8.288,5.352,34.784,15:15:00
2023-01-07,20.672,8.324,5.344,34.34,15:30:00
2023-01-07,20.936,8.3,4.544,33.78,15:45:00
2023-01-07,20.868,8.464,5.064,34.396,16:00:00
2023-01-07,21.212,8.344,5.052,34.608,16:15:00
2023-01-07,21.508,8.236,4.804,34.548,16:30:00
2023-01-07,20.98,7.996,4.836,33.812,16:45:00
2023-01-07,21.008,8.228,4.792,34.028,17:00:00
2023-01-07,20.468,8.264,5.256,33.988,17:15:00
2023-01-07,20.668,8.76,5.292,34.72,17:30:00
2023-01-07,20.9,9.828,4.584,35.312,17:45:00
2023-01-07,20.352,9.84,5.108,35.3,18:00:00
2023-01-07,19.812,9.764,4.988,34.564,18:15:00
2023-01-07,20.732,9.732,4.876,35.339999999999996,18:30:00
2023-01-07,21.32,10.872,5.144,37.336,18:45:00
2023-01-07,20.716,10.016,4.916,35.648,19:00:00
2023-01-07,20.544,9.916,5.176,35.636,19:15:00
2023-01-07,21.416,9.572,5.248,36.236,19:30:00
2023-01-07,21.164,9.612,5.16,35.936,19:45:00
2023-01-07,21.144,9.884,4.648,35.676,20:00:00
2023-01-07,20.296,9.624,5.524,35.444,20:15:00
2023-01-07,19.88,9.872,5.448,35.2,20:30:00
2023-01-07,20.54,9.724,5.384,35.647999999999996,20:45:00
2023-01-07,21.68,9.864,5.38,36.924,21:00:00
2023-01-07,20.076,9.756,5.324,35.156,21:15:00
2023-01-07,21.304,9.88,5.192,36.376,21:30:00
2023-01-07,20.98,9.944,5.648,36.572,21:45:00
2023-01-07,20.692,9.704,5.828,36.224000000000004,22:00:00
2023-01-07,21.336,9.66,8.32,39.316,22:15:00
2023-01-07,21.236,9.56,8.308,39.104,22:30:00
2023-01-07,20.984,9.548,8.232,38.764,22:45:00
2023-01-07,20.74,8.828,6.116,35.684,23:00:00
2023-01-07,20.532,8.364,5.2,34.096000000000004,23:15:00
2023-01-07,21.132,8.268,4.916,34.316,23:30:00
2023-01-07,20.344,8.224,5.332,33.9,23:45:00
2023-01-08,20.032,8.236,5.348,33.616,00:00:00
2023-01-08,20.908,8.272,5.396,34.576,00:15:00
2023-01-08,21.476,8.304,5.184,34.964,00:30:00
2023-01-08,20.984,8.108,5.308,34.400000000000006,00:45:00
2023-01-08,20.776,8.16,5.252,34.188,01:00:00
2023-01-08,20.668,8.048,5.3,34.016,01:15:00
2023-01-08,20.36,8.068,4.892,33.32,01:30:00
2023-01-08,21.04,8.36,5.052,34.452,01:45:00
2023-01-08,20.364,8.428,5.304,34.096000000000004,02:00:00
2023-01-08,20.972,8.224,5.208,34.404,02:15:00
2023-01-08,19.864,8.156,5.024,33.044000000000004,02:30:00
2023-01-08,19.624,8.212,5.784,33.62,02:45:00
2023-01-08,21.48,9.568,5.868,36.916,03:00:00
2023-01-08,20.552,8.364,5.416,34.332,03:15:00
2023-01-08,20.2,8.14,4.768,33.108,03:30:00
2023-01-08,21.536,7.972,5.228,34.736000000000004,03:45:00
2023-01-08,21.044,8.276,5.392,34.712,04:00:00
2023-01-08,20.144,8.036,5.324,33.504,04:15:00
2023-01-08,20.912,8.356,5.272,34.54,04:30:00
2023-01-08,20.732,8.388,5.376,34.496,04:45:00
2023-01-08,20.556,8.412,5.556,34.524,05:00:00
2023-01-08,20.464,8.288,5.392,34.144,05:15:00
2023-01-08,20.368,9.204,5.068,34.64,05:30:00
2023-01-08,20.932,9.86,5.08,35.872,05:45:00
2023-01-08,21.028,9.812,5.24,36.08,06:00:00
2023-01-08,20.948,9.632,5.14,35.72,06:15:00
2023-01-08,20.988,9.508,5.248,35.744,06:30:00
2023-01-08,21.056,9.548,5.28,35.884,06:45:00
2023-01-08,20.948,9.852,5.332,36.132,07:00:00
2023-01-08,19.756,9.764,5.228,34.748,07:15:00
2023-01-08,20.1,9.796,4.68,34.576,07:30:00
2023-01-08,21.18,9.66,4.944,35.784,07:45:00
2023-01-08,20.26,8.892,5.272,34.424,08:00:00
2023-01-08,20.432,8.152,5.284,33.867999999999995,08:15:00
2023-01-08,20.848,8.308,4.74,33.896,08:30:00
2023-01-08,20.836,8.236,4.976,34.048,08:45:00
2023-01-08,20.844,8.212,5.516,34.572,09:00:00
2023-01-08,20.724,8.104,5.676,34.504,09:15:00
2023-01-08,21.0,8.048,5.16,34.208,09:30:00
2023-01-08,21.144,8.192,5.224,34.56,09:45:00
2023-01-08,20.48,8.524,5.056,34.06,10:00:00
2023-01-08,20.164,8.396,5.656,34.216,10:15:00
2023-01-08,21.356,8.316,5.576,35.248000000000005,10:30:00
2023-01-08,20.68,8.392,5.22,34.292,10:45:00
2023-01-08,20.592,8.324,5.26,34.176,11:00:00
2023-01-08,21.308,9.332,5.276,35.916,11:15:00
2023-01-08,20.656,8.188,5.24,34.084,11:30:00
2023-01-08,22.104,8.168,4.88,35.152,11:45:00
2023-01-08,21.928,8.216,4.964,35.108000000000004,12:00:00
2023-01-08,20.648,8.008,5.016,33.672,12:15:00
2023-01-08,20.18,8.216,5.02,33.416,12:30:00
2023-01-08,20.532,8.356,5.392,34.28,12:45:00
2023-01-08,19.932,8.448,5.692,34.072,13:00:00
2023-01-08,20.8,8.256,5.264,34.32,13:15:00
2023-01-08,20.068,8.184,5.3,33.552,13:30:00
2023-01-08,20.916,8.264,5.608,34.788,13:45:00
2023-01-08,21.648,8.384,5.124,35.156,14:00:00
2023-01-08,20.952,8.236,5.252,34.440000000000005,14:15:00
2023-01-08,21.704,8.052,5.424,35.18,14:30:00
2023-01-08,21.124,8.076,5.532,34.732,14:45:00
2023-01-08,20.652,8.176,5.312,34.14,15:00:00
2023-01-08,21.836,8.216,5.116,35.168,15:15:00
2023-01-08,19.848,8.304,4.976,33.128,15:30:00
2023-01-08,20.732,8.352,5.756,34.84,15:45:00
2023-01-08,19.992,8.232,5.572,33.796,16:00:00
2023-01-08,19.772,8.328,5.54,33.64,16:15:00
2023-01-08,19.68,8.284,5.484,33.448,16:30:00
2023-01-08,20.408,8.196,5.656,34.26,16:45:00
2023-01-08,20.504,8.28,5.908,34.692,17:00:00
2023-01-08,19.788,8.22,5.532,33.54,17:15:00
2023-01-08,20.244,8.864,4.664,33.772,17:30:00
2023-01-08,19.508,9.412,4.872,33.792,17:45:00
2023-01-08,20.924,9.696,5.172,35.792,18:00:00
2023-01-08,18.804,9.9,5.48,34.184,18:15:00
2023-01-08,17.704,9.864,5.452,33.02,18:30:00
2023-01-08,17.72,9.732,5.364,32.815999999999995,18:45:00
2023-01-08,18.396,9.676,5.524,33.596000000000004,19:00:00
2023-01-08,17.616,9.824,5.572,33.012,19:15:00
2023-01-08,17.7,10.716,5.58,33.995999999999995,19:30:00
2023-01-08,18.996,9.824,5.36,34.18,19:45:00
2023-01-08,17.94,9.54,4.744,32.224000000000004,20:00:00
2023-01-08,17.876,9.568,5.176,32.620000000000005,20:15:00
2023-01-08,17.82,9.468,4.964,32.252,20:30:00
2023-01-08,18.344,9.696,5.544,33.584,20:45:00
2023-01-08,17.52,9.868,5.54,32.928,21:00:00
2023-01-08,17.964,9.94,4.816,32.72,21:15:00
2023-01-08,17.584,9.688,4.892,32.164,21:30:00
2023-01-08,17.768,9.676,5.192,32.636,21:45:00
2023-01-08,18.1,9.616,4.916,32.632000000000005,22:00:00
2023-01-08,17.144,9.86,4.732,31.735999999999997,22:15:00
2023-01-08,18.508,9.768,4.64,32.916,22:30:00
2023-01-08,18.576,9.488,4.536,32.6,22:45:00
2023-01-08,17.952,8.392,4.436,30.78,23:00:00
2023-01-08,17.908,7.972,4.74,30.62,23:15:00
2023-01-08,18.264,8.32,4.592,31.176,23:30:00
2023-01-08,18.016,8.228,4.7,30.944,23:45:00
2023-01-09,18.02,8.244,5.128,31.392,00:00:00
2023-01-09,17.436,8.16,5.22,30.816,00:15:00
2023-01-09,17.28,8.192,5.176,30.648000000000003,00:30:00
2023-01-09,18.5,8.092,4.812,31.404,00:45:00
2023-01-09,17.376,8.196,5.016,30.588,01:00:00
2023-01-09,18.352,8.032,4.96,31.344,01:15:00
2023-01-09,18.092,8.192,4.564,30.848,01:30:00
2023-01-09,18.256,8.024,4.628,30.908,01:45:00
2023-01-09,17.576,7.988,7.24,32.804,02:00:00
2023-01-09,18.588,8.068,7.836,34.492000000000004,02:15:00
2023-01-09,17.644,8.412,7.82,33.876,02:30:00
2023-01-09,18.22,8.228,6.336,32.784,02:45:00
2023-01-09,17.436,8.124,4.744,30.304000000000002,03:00:00
2023-01-09,17.636,8.1,4.74,30.476,03:15:00
2023-01-09,20.064,8.188,4.46,32.712,03:30:00
2023-01-09,18.14,8.22,4.788,31.148000000000003,03:45:00
2023-01-09,18.22,9.324,5.04,32.583999999999996,04:00:00
2023-01-09,17.264,8.096,5.22,30.58,04:15:00
2023-01-09,17.392,8.056,5.132,30.58,04:30:00
2023-01-09,18.136,8.232,4.98,31.348,04:45:00
2023-01-09,20.136,8.212,5.732,34.08,05:00:00
2023-01-09,21.748,8.324,7.456,37.528,05:15:00
2023-01-09,21.976,9.336,10.352,41.664,05:30:00
2023-01-09,23.184,9.864,10.14,43.188,05:45:00
2023-01-09,50.444,9.76,11.632,71.836,06:00:00
2023-01-09,62.3,9.652,15.028,86.97999999999999,06:15:00
2023-01-09,68.092,9.708,13.444,91.244,06:30:00
2023-01-09,74.716,9.928,12.844,97.488,06:45:00
2023-01-09,75.024,15.932,12.84,103.796,07:00:00
2023-01-09,76.408,47.776,12.892,137.076,07:15:00
2023-01-09,78.132,94.848,14.392,187.372,07:30:00
2023-01-09,127.8,57.552,17.316,202.668,07:45:00
2023-01-09,199.776,56.188,17.352,273.31600000000003,08:00:00
2023-01-09,190.152,54.204,19.036,263.392,08:15:00
2023-01-09,181.836,46.644,20.464,248.94400000000002,08:30:00
2023-01-09,184.112,52.892,19.136,256.14,08:45:00
2023-01-09,189.1,42.896,18.62,250.61599999999999,09:00:00
2023-01-09,201.484,50.764,19.564,271.812,09:15:00
2023-01-09,181.316,52.128,19.996,253.44,09:30:00
2023-01-09,194.476,44.364,20.872,259.712,09:45:00
2023-01-09,212.16,51.6,27.516,291.276,10:00:00
2023-01-09,195.208,44.4,40.908,280.516,10:15:00
2023-01-09,204.308,51.456,35.892,291.656,10:30:00
2023-01-09,221.184,45.472,38.264,304.92,10:45:00
2023-01-09,173.92,34.924,40.448,249.29199999999997,11:00:00
2023-01-09,172.6,34.688,43.124,250.412,11:15:00
2023-01-09,184.112,33.508,42.372,259.992,11:30:00
2023-01-09,178.3,34.088,40.676,253.06400000000002,11:45:00
2023-01-09,169.5,33.924,39.156,242.57999999999998,12:00:00
2023-01-09,173.384,34.284,43.436,251.10399999999998,12:15:00
2023-01-09,170.732,34.508,43.784,249.024,12:30:00
2023-01-09,144.044,33.892,41.28,219.216,12:45:00
2023-01-09,166.396,35.532,42.092,244.01999999999998,13:00:00
2023-01-09,158.456,53.124,43.024,254.60399999999998,13:15:00
2023-01-09,153.412,31.008,45.348,229.768,13:30:00
2023-01-09,145.66,24.824,42.68,213.164,13:45:00
2023-01-09,156.48,24.264,42.692,223.43599999999998,14:00:00
2023-01-09,147.236,24.728,38.928,210.892,14:15:00
2023-01-09,129.768,24.384,42.484,196.636,14:30:00
2023-01-09,134.404,24.92,41.78,201.10399999999998,14:45:00
2023-01-09,129.64,27.312,42.652,199.60399999999998,15:00:00
2023-01-09,134.828,26.276,44.6,205.704,15:15:00
2023-01-09,135.516,25.992,40.4,201.908,15:30:00
2023-01-09,140.756,28.252,40.964,209.97199999999998,15:45:00
2023-01-09,155.66,43.588,43.772,243.01999999999998,16:00:00
2023-01-09,161.16,35.756,43.32,240.236,16:15:00
2023-01-09,154.992,36.072,41.532,232.596,16:30:00
2023-01-09,163.244,36.36,40.4,240.004,16:45:00
2023-01-09,165.188,36.324,40.992,242.504,17:00:00
2023-01-09,159.04,44.128,39.464,242.632,17:15:00
2023-01-09,157.84,42.104,36.228,236.172,17:30:00
2023-01-09,178.484,42.788,36.22,257.492,17:45:00
2023-01-09,132.636,33.244,35.14,201.01999999999998,18:00:00
2023-01-09,138.128,32.304,36.204,206.636,18:15:00
2023-01-09,119.756,31.796,34.432,185.984,18:30:00
2023-01-09,139.04,31.352,33.284,203.676,18:45:00
2023-01-09,135.944,33.108,33.408,202.45999999999998,19:00:00
2023-01-09,131.492,30.832,32.864,195.188,19:15:00
2023-01-09,125.072,30.668,32.912,188.652,19:30:00
2023-01-09,124.068,14.088,30.752,168.908,19:45:00
2023-01-09,132.892,2.252,27.52,162.664,20:00:00
2023-01-09,117.336,1.088,29.816,148.24,20:15:00
2023-01-09,114.572,0.788,25.888,141.248,20:30:00
2023-01-09,122.444,0.828,19.972,143.244,20:45:00
2023-01-09,79.284,0.484,16.788,96.55600000000001,21:00:00
2023-01-09,70.556,0.428,15.576,86.56,21:15:00
2023-01-09,70.048,0.708,15.828,86.584,21:30:00
2023-01-09,59.46,0.756,15.86,76.076,21:45:00
2023-01-09,30.972,0.736,15.876,47.584,22:00:00
2023-01-09,26.488,0.728,15.928,43.144,22:15:00
2023-01-09,27.304,0.7,13.676,41.68,22:30:00
2023-01-09,26.372,0.7,14.752,41.824,22:45:00
2023-01-09,26.544,0.0,11.524,38.068,23:00:00
2023-01-09,25.272,0.012,9.484,34.768,23:15:00
2023-01-09,25.788,0.0,9.692,35.480000000000004,23:30:00
2023-01-09,25.72,0.0,9.64,35.36,23:45:00
2023-01-10,25.752,0.068,9.8,35.62,00:00:00
2023-01-10,25.068,0.088,9.668,34.824,00:15:00
2023-01-10,25.728,0.592,9.856,36.176,00:30:00
2023-01-10,25.208,0.516,9.708,35.432,00:45:00
2023-01-10,24.904,0.024,9.208,34.135999999999996,01:00:00
2023-01-10,25.508,0.024,9.576,35.108,01:15:00
2023-01-10,25.508,0.472,9.584,35.564,01:30:00
2023-01-10,25.632,0.536,9.668,35.836,01:45:00
2023-01-10,25.208,0.032,9.724,34.964,02:00:00
2023-01-10,24.556,0.008,10.356,34.92,02:15:00
2023-01-10,25.832,0.0,12.16,37.992000000000004,02:30:00
2023-01-10,25.888,0.04,11.392,37.32,02:45:00
2023-01-10,25.804,0.028,11.504,37.336,03:00:00
2023-01-10,26.184,0.244,11.06,37.488,03:15:00
2023-01-10,26.476,0.412,10.404,37.292,03:30:00
2023-01-10,25.592,0.284,9.808,35.684,03:45:00
2023-01-10,25.74,0.004,9.828,35.571999999999996,04:00:00
2023-01-10,24.996,0.004,9.848,34.848,04:15:00
2023-01-10,24.132,0.0,12.544,36.676,04:30:00
2023-01-10,25.372,0.092,13.588,39.052,04:45:00
2023-01-10,28.368,0.06,11.544,39.972,05:00:00
2023-01-10,28.808,0.0,11.204,40.012,05:15:00
2023-01-10,28.512,0.3,13.212,42.024,05:30:00
2023-01-10,30.468,0.716,14.808,45.992,05:45:00
2023-01-10,61.376,0.748,16.16,78.28399999999999,06:00:00
2023-01-10,78.468,0.756,21.952,101.176,06:15:00
2023-01-10,82.912,0.752,29.904,113.56800000000001,06:30:00
2023-01-10,76.696,1.488,32.184,110.368,06:45:00
2023-01-10,76.996,31.14,32.708,140.844,07:00:00
2023-01-10,83.148,31.236,32.172,146.55599999999998,07:15:00
2023-01-10,154.54,68.012,25.012,247.564,07:30:00
2023-01-10,105.392,54.96,22.076,182.428,07:45:00
2023-01-10,178.864,53.632,26.712,259.208,08:00:00
2023-01-10,185.172,53.004,24.876,263.052,08:15:00
2023-01-10,194.096,50.272,24.112,268.48,08:30:00
2023-01-10,229.016,45.788,24.072,298.876,08:45:00
2023-01-10,197.66,48.596,26.184,272.44,09:00:00
2023-01-10,223.504,48.364,28.58,300.448,09:15:00
2023-01-10,223.024,49.256,30.896,303.176,09:30:00
2023-01-10,216.12,37.872,29.804,283.796,09:45:00
2023-01-10,226.908,42.224,34.364,303.496,10:00:00
2023-01-10,208.376,36.296,34.364,279.036,10:15:00
2023-01-10,225.228,43.652,37.012,305.892,10:30:00
2023-01-10,219.188,48.404,35.172,302.764,10:45:00
2023-01-10,199.492,30.12,37.336,266.948,11:00:00
2023-01-10,177.564,26.952,36.156,240.672,11:15:00
2023-01-10,187.844,27.216,38.128,253.188,11:30:00
2023-01-10,184.188,27.68,42.412,254.27999999999997,11:45:00
2023-01-10,182.228,27.624,41.788,251.64,12:00:00
2023-01-10,184.872,27.048,40.716,252.63600000000002,12:15:00
2023-01-10,167.676,26.988,46.484,241.148,12:30:00
2023-01-10,175.372,26.824,41.332,243.52800000000002,12:45:00
2023-01-10,178.14,24.892,40.544,243.57599999999996,13:00:00
2023-01-10,162.932,25.144,42.392,230.468,13:15:00
2023-01-10,157.332,26.192,44.504,228.028,13:30:00
2023-01-10,150.876,26.568,43.028,220.472,13:45:00
2023-01-10,143.188,26.232,45.172,214.59199999999998,14:00:00
2023-01-10,154.088,26.776,47.056,227.92,14:15:00
2023-01-10,151.044,26.892,49.16,227.096,14:30:00
2023-01-10,142.18,25.424,48.628,216.232,14:45:00
2023-01-10,147.768,26.636,46.576,220.98000000000002,15:00:00
2023-01-10,140.352,25.42,50.336,216.108,15:15:00
2023-01-10,137.56,49.844,51.836,239.24,15:30:00
2023-01-10,146.168,48.804,46.476,241.448,15:45:00
2023-01-10,163.196,48.832,47.32,259.348,16:00:00
2023-01-10,174.344,53.02,49.14,276.504,16:15:00
2023-01-10,166.272,48.384,45.832,260.488,16:30:00
2023-01-10,164.864,54.172,44.78,263.81600000000003,16:45:00
2023-01-10,161.544,53.64,40.956,256.14,17:00:00
