,Date,Aula,Humidity,min_humidity,max_humidity,planta,festiu,day_of_week,is_weekend,hour_of_day
167341,2023-02-07 13:00:00,A-52,39.0,30,60,5,False,1,False,13
167342,2023-02-07 14:00:00,A-52,42.0,30,60,5,False,1,False,14
167343,2023-02-07 15:00:00,A-52,45.5,30,60,5,False,1,False,15
167344,2023-02-07 16:00:00,A-52,50.0,30,60,5,False,1,False,16
167345,2023-02-07 17:00:00,A-52,50.5,30,60,5,False,1,False,17
167346,2023-02-07 18:00:00,A-52,50.0,30,60,5,False,1,False,18
167347,2023-02-07 19:00:00,A-52,44.5,30,60,5,False,1,False,19
167348,2023-02-07 20:00:00,A-52,40.333333333333336,30,60,5,False,1,False,20
167360,2023-02-08 08:00:00,A-52,43.5,30,60,5,False,2,False,8
167361,2023-02-08 09:00:00,A-52,41.0,30,60,5,False,2,False,9
167362,2023-02-08 10:00:00,A-52,41.0,30,60,5,False,2,False,10
167363,2023-02-08 11:00:00,A-52,40.0,30,60,5,False,2,False,11
167364,2023-02-08 12:00:00,A-52,39.5,30,60,5,False,2,False,12
167365,2023-02-08 13:00:00,A-52,40.0,30,60,5,False,2,False,13
167366,2023-02-08 14:00:00,A-52,40.0,30,60,5,False,2,False,14
167367,2023-02-08 15:00:00,A-52,39.5,30,60,5,False,2,False,15
167368,2023-02-08 16:00:00,A-52,39.0,30,60,5,False,2,False,16
167369,2023-02-08 17:00:00,A-52,37.5,30,60,5,False,2,False,17
167370,2023-02-08 18:00:00,A-52,36.0,30,60,5,False,2,False,18
167371,2023-02-08 19:00:00,A-52,36.5,30,60,5,False,2,False,19
167372,2023-02-08 20:00:00,A-52,37.5,30,60,5,False,2,False,20
167384,2023-02-09 08:00:00,A-52,33.5,30,60,5,False,3,False,8
167385,2023-02-09 09:00:00,A-52,32.5,30,60,5,False,3,False,9
167386,2023-02-09 10:00:00,A-52,32.0,30,60,5,False,3,False,10
167387,2023-02-09 11:00:00,A-52,32.5,30,60,5,False,3,False,11
167388,2023-02-09 12:00:00,A-52,33.0,30,60,5,False,3,False,12
167389,2023-02-09 13:00:00,A-52,33.0,30,60,5,False,3,False,13
167390,2023-02-09 14:00:00,A-52,32.0,30,60,5,False,3,False,14
167391,2023-02-09 15:00:00,A-52,32.0,30,60,5,False,3,False,15
167392,2023-02-09 16:00:00,A-52,31.5,30,60,5,False,3,False,16
167393,2023-02-09 17:00:00,A-52,31.5,30,60,5,False,3,False,17
167394,2023-02-09 18:00:00,A-52,31.0,30,60,5,False,3,False,18
167395,2023-02-09 19:00:00,A-52,30.5,30,60,5,False,3,False,19
167396,2023-02-09 20:00:00,A-52,30.5,30,60,5,False,3,False,20
167408,2023-02-10 08:00:00,A-52,32.0,30,60,5,False,4,False,8
167409,2023-02-10 09:00:00,A-52,31.0,30,60,5,False,4,False,9
167410,2023-02-10 10:00:00,A-52,31.0,30,60,5,False,4,False,10
167411,2023-02-10 11:00:00,A-52,31.0,30,60,5,False,4,False,11
167412,2023-02-10 12:00:00,A-52,30.0,30,60,5,False,4,False,12
167413,2023-02-10 13:00:00,A-52,30.0,30,60,5,False,4,False,13
167414,2023-02-10 14:00:00,A-52,30.0,30,60,5,False,4,False,14
167415,2023-02-10 15:00:00,A-52,30.0,30,60,5,False,4,False,15
167416,2023-02-10 16:00:00,A-52,31.0,30,60,5,False,4,False,16
167417,2023-02-10 17:00:00,A-52,31.0,30,60,5,False,4,False,17
167418,2023-02-10 18:00:00,A-52,31.0,30,60,5,False,4,False,18
167419,2023-02-10 19:00:00,A-52,31.0,30,60,5,False,4,False,19
167420,2023-02-10 20:00:00,A-52,31.0,30,60,5,False,4,False,20
167480,2023-02-13 08:00:00,A-52,34.5,30,60,5,False,0,False,8
167481,2023-02-13 09:00:00,A-52,34.0,30,60,5,False,0,False,9
167482,2023-02-13 10:00:00,A-52,33.0,30,60,5,False,0,False,10
167483,2023-02-13 11:00:00,A-52,33.5,30,60,5,False,0,False,11
167484,2023-02-13 12:00:00,A-52,34.5,30,60,5,False,0,False,12
167485,2023-02-13 13:00:00,A-52,35.5,30,60,5,False,0,False,13
167486,2023-02-13 14:00:00,A-52,36.0,30,60,5,False,0,False,14
167487,2023-02-13 15:00:00,A-52,37.5,30,60,5,False,0,False,15
167488,2023-02-13 16:00:00,A-52,39.5,30,60,5,False,0,False,16
167489,2023-02-13 17:00:00,A-52,39.0,30,60,5,False,0,False,17
167490,2023-02-13 18:00:00,A-52,39.0,30,60,5,False,0,False,18
167491,2023-02-13 19:00:00,A-52,38.0,30,60,5,False,0,False,19
167492,2023-02-13 20:00:00,A-52,37.0,30,60,5,False,0,False,20
167504,2023-02-14 08:00:00,A-52,37.0,30,60,5,False,1,False,8
167505,2023-02-14 09:00:00,A-52,37.0,30,60,5,False,1,False,9
167506,2023-02-14 10:00:00,A-52,36.0,30,60,5,False,1,False,10
167507,2023-02-14 11:00:00,A-52,36.0,30,60,5,False,1,False,11
167508,2023-02-14 12:00:00,A-52,36.0,30,60,5,False,1,False,12
167509,2023-02-14 13:00:00,A-52,36.0,30,60,5,False,1,False,13
167510,2023-02-14 14:00:00,A-52,36.0,30,60,5,False,1,False,14
167511,2023-02-14 15:00:00,A-52,36.5,30,60,5,False,1,False,15
167512,2023-02-14 16:00:00,A-52,37.0,30,60,5,False,1,False,16
167513,2023-02-14 17:00:00,A-52,36.5,30,60,5,False,1,False,17
167514,2023-02-14 18:00:00,A-52,36.0,30,60,5,False,1,False,18
167515,2023-02-14 19:00:00,A-52,36.0,30,60,5,False,1,False,19
167516,2023-02-14 20:00:00,A-52,36.0,30,60,5,False,1,False,20
167528,2023-02-15 08:00:00,A-52,36.0,30,60,5,False,2,False,8
167529,2023-02-15 09:00:00,A-52,35.5,30,60,5,False,2,False,9
167530,2023-02-15 10:00:00,A-52,36.0,30,60,5,False,2,False,10
167531,2023-02-15 11:00:00,A-52,36.5,30,60,5,False,2,False,11
167532,2023-02-15 12:00:00,A-52,37.0,30,60,5,False,2,False,12
167533,2023-02-15 13:00:00,A-52,36.5,30,60,5,False,2,False,13
167534,2023-02-15 14:00:00,A-52,35.5,30,60,5,False,2,False,14
167535,2023-02-15 15:00:00,A-52,35.0,30,60,5,False,2,False,15
167536,2023-02-15 16:00:00,A-52,35.5,30,60,5,False,2,False,16
167537,2023-02-15 17:00:00,A-52,36.0,30,60,5,False,2,False,17
167538,2023-02-15 18:00:00,A-52,36.0,30,60,5,False,2,False,18
167539,2023-02-15 19:00:00,A-52,36.5,30,60,5,False,2,False,19
167540,2023-02-15 20:00:00,A-52,37.0,30,60,5,False,2,False,20
167552,2023-02-16 08:00:00,A-52,36.5,30,60,5,False,3,False,8
167553,2023-02-16 09:00:00,A-52,36.0,30,60,5,False,3,False,9
167554,2023-02-16 10:00:00,A-52,36.0,30,60,5,False,3,False,10
167555,2023-02-16 11:00:00,A-52,35.5,30,60,5,False,3,False,11
167556,2023-02-16 12:00:00,A-52,35.5,30,60,5,False,3,False,12
167557,2023-02-16 13:00:00,A-52,36.0,30,60,5,False,3,False,13
167558,2023-02-16 14:00:00,A-52,36.0,30,60,5,False,3,False,14
167559,2023-02-16 15:00:00,A-52,37.0,30,60,5,False,3,False,15
167560,2023-02-16 16:00:00,A-52,38.0,30,60,5,False,3,False,16
167561,2023-02-16 17:00:00,A-52,39.0,30,60,5,False,3,False,17
167562,2023-02-16 18:00:00,A-52,39.0,30,60,5,False,3,False,18
167563,2023-02-16 19:00:00,A-52,39.0,30,60,5,False,3,False,19
167564,2023-02-16 20:00:00,A-52,39.5,30,60,5,False,3,False,20
167576,2023-02-17 08:00:00,A-52,32.5,30,60,5,False,4,False,8
167577,2023-02-17 09:00:00,A-52,31.0,30,60,5,False,4,False,9
167578,2023-02-17 10:00:00,A-52,29.5,30,60,5,False,4,False,10
167579,2023-02-17 11:00:00,A-52,28.0,30,60,5,False,4,False,11
167580,2023-02-17 12:00:00,A-52,28.0,30,60,5,False,4,False,12
167581,2023-02-17 13:00:00,A-52,27.0,30,60,5,False,4,False,13
167582,2023-02-17 14:00:00,A-52,27.5,30,60,5,False,4,False,14
167583,2023-02-17 15:00:00,A-52,29.0,30,60,5,False,4,False,15
167584,2023-02-17 16:00:00,A-52,29.5,30,60,5,False,4,False,16
167585,2023-02-17 17:00:00,A-52,30.5,30,60,5,False,4,False,17
167586,2023-02-17 18:00:00,A-52,30.0,30,60,5,False,4,False,18
167587,2023-02-17 19:00:00,A-52,30.0,30,60,5,False,4,False,19
167588,2023-02-17 20:00:00,A-52,30.0,30,60,5,False,4,False,20
167648,2023-02-20 08:00:00,A-52,32.5,30,60,5,False,0,False,8
167649,2023-02-20 09:00:00,A-52,32.0,30,60,5,False,0,False,9
167650,2023-02-20 10:00:00,A-52,31.0,30,60,5,False,0,False,10
167651,2023-02-20 11:00:00,A-52,33.0,30,60,5,False,0,False,11
167652,2023-02-20 12:00:00,A-52,37.0,30,60,5,False,0,False,12
167653,2023-02-20 13:00:00,A-52,40.0,30,60,5,False,0,False,13
167654,2023-02-20 14:00:00,A-52,41.5,30,60,5,False,0,False,14
167655,2023-02-20 15:00:00,A-52,42.5,30,60,5,False,0,False,15
167656,2023-02-20 16:00:00,A-52,44.0,30,60,5,False,0,False,16
167657,2023-02-20 17:00:00,A-52,44.5,30,60,5,False,0,False,17
167658,2023-02-20 18:00:00,A-52,45.0,30,60,5,False,0,False,18
167659,2023-02-20 19:00:00,A-52,45.0,30,60,5,False,0,False,19
167660,2023-02-20 20:00:00,A-52,45.0,30,60,5,False,0,False,20
167672,2023-02-21 08:00:00,A-52,38.5,30,60,5,False,1,False,8
167673,2023-02-21 09:00:00,A-52,37.0,30,60,5,False,1,False,9
167674,2023-02-21 10:00:00,A-52,36.0,30,60,5,False,1,False,10
167675,2023-02-21 11:00:00,A-52,34.5,30,60,5,False,1,False,11
167676,2023-02-21 12:00:00,A-52,33.5,30,60,5,False,1,False,12
167677,2023-02-21 13:00:00,A-52,33.5,30,60,5,False,1,False,13
167678,2023-02-21 14:00:00,A-52,35.0,30,60,5,False,1,False,14
167679,2023-02-21 15:00:00,A-52,35.5,30,60,5,False,1,False,15
167680,2023-02-21 16:00:00,A-52,37.5,30,60,5,False,1,False,16
167681,2023-02-21 17:00:00,A-52,37.5,30,60,5,False,1,False,17
167682,2023-02-21 18:00:00,A-52,37.5,30,60,5,False,1,False,18
167683,2023-02-21 19:00:00,A-52,37.5,30,60,5,False,1,False,19
167684,2023-02-21 20:00:00,A-52,38.5,30,60,5,False,1,False,20
167696,2023-02-22 08:00:00,A-52,41.0,30,60,5,False,2,False,8
167697,2023-02-22 09:00:00,A-52,40.5,30,60,5,False,2,False,9
167698,2023-02-22 10:00:00,A-52,40.0,30,60,5,False,2,False,10
167699,2023-02-22 11:00:00,A-52,39.0,30,60,5,False,2,False,11
167700,2023-02-22 12:00:00,A-52,39.0,30,60,5,False,2,False,12
167701,2023-02-22 13:00:00,A-52,39.5,30,60,5,False,2,False,13
167702,2023-02-22 14:00:00,A-52,40.5,30,60,5,False,2,False,14
167703,2023-02-22 15:00:00,A-52,41.5,30,60,5,False,2,False,15
167704,2023-02-22 16:00:00,A-52,42.0,30,60,5,False,2,False,16
167705,2023-02-22 17:00:00,A-52,42.5,30,60,5,False,2,False,17
167706,2023-02-22 18:00:00,A-52,43.0,30,60,5,False,2,False,18
167707,2023-02-22 19:00:00,A-52,43.0,30,60,5,False,2,False,19
167708,2023-02-22 20:00:00,A-52,42.0,30,60,5,False,2,False,20
167720,2023-02-23 08:00:00,A-52,40.0,30,60,5,False,3,False,8
167721,2023-02-23 09:00:00,A-52,40.5,30,60,5,False,3,False,9
167722,2023-02-23 10:00:00,A-52,41.0,30,60,5,False,3,False,10
167723,2023-02-23 11:00:00,A-52,40.0,30,60,5,False,3,False,11
167724,2023-02-23 12:00:00,A-52,40.5,30,60,5,False,3,False,12
167725,2023-02-23 13:00:00,A-52,42.0,30,60,5,False,3,False,13
167726,2023-02-23 14:00:00,A-52,44.0,30,60,5,False,3,False,14
167727,2023-02-23 15:00:00,A-52,44.0,30,60,5,False,3,False,15
167728,2023-02-23 16:00:00,A-52,43.0,30,60,5,False,3,False,16
167729,2023-02-23 17:00:00,A-52,43.0,30,60,5,False,3,False,17
167730,2023-02-23 18:00:00,A-52,43.0,30,60,5,False,3,False,18
167731,2023-02-23 19:00:00,A-52,43.0,30,60,5,False,3,False,19
167732,2023-02-23 20:00:00,A-52,43.5,30,60,5,False,3,False,20
167744,2023-02-24 08:00:00,A-52,31.0,30,60,5,False,4,False,8
167745,2023-02-24 09:00:00,A-52,30.0,30,60,5,False,4,False,9
167746,2023-02-24 10:00:00,A-52,30.0,30,60,5,False,4,False,10
167747,2023-02-24 11:00:00,A-52,30.0,30,60,5,False,4,False,11
167748,2023-02-24 12:00:00,A-52,30.0,30,60,5,False,4,False,12
167749,2023-02-24 13:00:00,A-52,30.0,30,60,5,False,4,False,13
167750,2023-02-24 14:00:00,A-52,29.5,30,60,5,False,4,False,14
167751,2023-02-24 15:00:00,A-52,29.0,30,60,5,False,4,False,15
167752,2023-02-24 16:00:00,A-52,29.0,30,60,5,False,4,False,16
167753,2023-02-24 17:00:00,A-52,30.0,30,60,5,False,4,False,17
167754,2023-02-24 18:00:00,A-52,30.0,30,60,5,False,4,False,18
167755,2023-02-24 19:00:00,A-52,29.0,30,60,5,False,4,False,19
167756,2023-02-24 20:00:00,A-52,29.0,30,60,5,False,4,False,20
167816,2023-02-27 08:00:00,A-52,33.5,30,60,5,False,0,False,8
167817,2023-02-27 09:00:00,A-52,31.5,30,60,5,False,0,False,9
167818,2023-02-27 10:00:00,A-52,30.5,30,60,5,False,0,False,10
167819,2023-02-27 11:00:00,A-52,29.5,30,60,5,False,0,False,11
167820,2023-02-27 12:00:00,A-52,29.0,30,60,5,False,0,False,12
167821,2023-02-27 13:00:00,A-52,26.5,30,60,5,False,0,False,13
167822,2023-02-27 14:00:00,A-52,25.5,30,60,5,False,0,False,14
167823,2023-02-27 15:00:00,A-52,26.5,30,60,5,False,0,False,15
167824,2023-02-27 16:00:00,A-52,27.0,30,60,5,False,0,False,16
167825,2023-02-27 17:00:00,A-52,27.5,30,60,5,False,0,False,17
167826,2023-02-27 18:00:00,A-52,27.5,30,60,5,False,0,False,18
167827,2023-02-27 19:00:00,A-52,26.5,30,60,5,False,0,False,19
167828,2023-02-27 20:00:00,A-52,26.5,30,60,5,False,0,False,20
167840,2023-02-28 08:00:00,A-52,23.0,30,60,5,False,1,False,8
167841,2023-02-28 09:00:00,A-52,23.5,30,60,5,False,1,False,9
167842,2023-02-28 10:00:00,A-52,24.0,30,60,5,False,1,False,10
167843,2023-02-28 11:00:00,A-52,24.0,30,60,5,False,1,False,11
167844,2023-02-28 12:00:00,A-52,24.0,30,60,5,False,1,False,12
167845,2023-02-28 13:00:00,A-52,24.0,30,60,5,False,1,False,13
167846,2023-02-28 14:00:00,A-52,24.0,30,60,5,False,1,False,14
167847,2023-02-28 15:00:00,A-52,25.0,30,60,5,False,1,False,15
167848,2023-02-28 16:00:00,A-52,25.0,30,60,5,False,1,False,16
167849,2023-02-28 17:00:00,A-52,25.5,30,60,5,False,1,False,17
167850,2023-02-28 18:00:00,A-52,24.5,30,60,5,False,1,False,18
167851,2023-02-28 19:00:00,A-52,24.0,30,60,5,False,1,False,19
167852,2023-02-28 20:00:00,A-52,23.0,30,60,5,False,1,False,20
167864,2023-03-01 08:00:00,A-52,22.0,30,60,5,False,2,False,8
167865,2023-03-01 09:00:00,A-52,21.0,30,60,5,False,2,False,9
167866,2023-03-01 10:00:00,A-52,21.5,30,60,5,False,2,False,10
167867,2023-03-01 11:00:00,A-52,22.0,30,60,5,False,2,False,11
167868,2023-03-01 12:00:00,A-52,21.0,30,60,5,False,2,False,12
167869,2023-03-01 13:00:00,A-52,21.5,30,60,5,False,2,False,13
167870,2023-03-01 14:00:00,A-52,21.5,30,60,5,False,2,False,14
167871,2023-03-01 15:00:00,A-52,22.0,30,60,5,False,2,False,15
167872,2023-03-01 16:00:00,A-52,24.0,30,60,5,False,2,False,16
167873,2023-03-01 17:00:00,A-52,23.5,30,60,5,False,2,False,17
167874,2023-03-01 18:00:00,A-52,23.0,30,60,5,False,2,False,18
167875,2023-03-01 19:00:00,A-52,23.0,30,60,5,False,2,False,19
167876,2023-03-01 20:00:00,A-52,21.5,30,60,5,False,2,False,20
167888,2023-03-02 08:00:00,A-52,26.0,30,60,5,False,3,False,8
167889,2023-03-02 09:00:00,A-52,25.0,30,60,5,False,3,False,9
167890,2023-03-02 10:00:00,A-52,25.0,30,60,5,False,3,False,10
167891,2023-03-02 11:00:00,A-52,24.5,30,60,5,False,3,False,11
167892,2023-03-02 12:00:00,A-52,24.0,30,60,5,False,3,False,12
167893,2023-03-02 13:00:00,A-52,25.0,30,60,5,False,3,False,13
167894,2023-03-02 14:00:00,A-52,25.5,30,60,5,False,3,False,14
167895,2023-03-02 15:00:00,A-52,24.5,30,60,5,False,3,False,15
167896,2023-03-02 16:00:00,A-52,23.5,30,60,5,False,3,False,16
167897,2023-03-02 17:00:00,A-52,22.5,30,60,5,False,3,False,17
167898,2023-03-02 18:00:00,A-52,21.0,30,60,5,False,3,False,18
167899,2023-03-02 19:00:00,A-52,21.0,30,60,5,False,3,False,19
167900,2023-03-02 20:00:00,A-52,21.5,30,60,5,False,3,False,20
167912,2023-03-03 08:00:00,A-52,24.0,30,60,5,False,4,False,8
167913,2023-03-03 09:00:00,A-52,24.0,30,60,5,False,4,False,9
167914,2023-03-03 10:00:00,A-52,24.0,30,60,5,False,4,False,10
167915,2023-03-03 11:00:00,A-52,24.0,30,60,5,False,4,False,11
167916,2023-03-03 12:00:00,A-52,24.0,30,60,5,False,4,False,12
167917,2023-03-03 13:00:00,A-52,24.5,30,60,5,False,4,False,13
167918,2023-03-03 14:00:00,A-52,25.0,30,60,5,False,4,False,14
167919,2023-03-03 15:00:00,A-52,25.5,30,60,5,False,4,False,15
167920,2023-03-03 16:00:00,A-52,26.5,30,60,5,False,4,False,16
167921,2023-03-03 17:00:00,A-52,27.0,30,60,5,False,4,False,17
167922,2023-03-03 18:00:00,A-52,26.0,30,60,5,False,4,False,18
167923,2023-03-03 19:00:00,A-52,27.5,30,60,5,False,4,False,19
167924,2023-03-03 20:00:00,A-52,28.0,30,60,5,False,4,False,20
167984,2023-03-06 08:00:00,A-52,33.0,30,60,5,False,0,False,8
167985,2023-03-06 09:00:00,A-52,34.5,30,60,5,False,0,False,9
167986,2023-03-06 10:00:00,A-52,35.5,30,60,5,False,0,False,10
167987,2023-03-06 11:00:00,A-52,36.0,30,60,5,False,0,False,11
167988,2023-03-06 12:00:00,A-52,36.5,30,60,5,False,0,False,12
167989,2023-03-06 13:00:00,A-52,37.0,30,60,5,False,0,False,13
167990,2023-03-06 14:00:00,A-52,38.5,30,60,5,False,0,False,14
167991,2023-03-06 15:00:00,A-52,42.0,30,60,5,False,0,False,15
167992,2023-03-06 16:00:00,A-52,44.0,30,60,5,False,0,False,16
167993,2023-03-06 17:00:00,A-52,41.5,30,60,5,False,0,False,17
167994,2023-03-06 18:00:00,A-52,42.0,30,60,5,False,0,False,18
167995,2023-03-06 19:00:00,A-52,40.0,30,60,5,False,0,False,19
167996,2023-03-06 20:00:00,A-52,40.0,30,60,5,False,0,False,20
168008,2023-03-07 08:00:00,A-52,35.0,30,60,5,False,1,False,8
168009,2023-03-07 09:00:00,A-52,34.5,30,60,5,False,1,False,9
168010,2023-03-07 10:00:00,A-52,34.0,30,60,5,False,1,False,10
168011,2023-03-07 11:00:00,A-52,34.0,30,60,5,False,1,False,11
168012,2023-03-07 12:00:00,A-52,35.5,30,60,5,False,1,False,12
168013,2023-03-07 13:00:00,A-52,36.5,30,60,5,False,1,False,13
168014,2023-03-07 14:00:00,A-52,38.5,30,60,5,False,1,False,14
168015,2023-03-07 15:00:00,A-52,40.5,30,60,5,False,1,False,15
168016,2023-03-07 16:00:00,A-52,39.5,30,60,5,False,1,False,16
168017,2023-03-07 17:00:00,A-52,38.5,30,60,5,False,1,False,17
168018,2023-03-07 18:00:00,A-52,37.5,30,60,5,False,1,False,18
168019,2023-03-07 19:00:00,A-52,36.5,30,60,5,False,1,False,19
168020,2023-03-07 20:00:00,A-52,36.5,30,60,5,False,1,False,20
168032,2023-03-08 08:00:00,A-52,36.0,30,60,5,False,2,False,8
168033,2023-03-08 09:00:00,A-52,36.0,30,60,5,False,2,False,9
168034,2023-03-08 10:00:00,A-52,37.0,30,60,5,False,2,False,10
168035,2023-03-08 11:00:00,A-52,37.0,30,60,5,False,2,False,11
168036,2023-03-08 12:00:00,A-52,37.0,30,60,5,False,2,False,12
168037,2023-03-08 13:00:00,A-52,37.0,30,60,5,False,2,False,13
168038,2023-03-08 14:00:00,A-52,37.0,30,60,5,False,2,False,14
168039,2023-03-08 15:00:00,A-52,38.0,30,60,5,False,2,False,15
168040,2023-03-08 16:00:00,A-52,38.5,30,60,5,False,2,False,16
168041,2023-03-08 17:00:00,A-52,38.0,30,60,5,False,2,False,17
168042,2023-03-08 18:00:00,A-52,38.5,30,60,5,False,2,False,18
168043,2023-03-08 19:00:00,A-52,39.0,30,60,5,False,2,False,19
168044,2023-03-08 20:00:00,A-52,39.0,30,60,5,False,2,False,20
168056,2023-03-09 08:00:00,A-52,39.5,30,60,5,False,3,False,8
168057,2023-03-09 09:00:00,A-52,41.5,30,60,5,False,3,False,9
168058,2023-03-09 10:00:00,A-52,44.0,30,60,5,False,3,False,10
168059,2023-03-09 11:00:00,A-52,45.5,30,60,5,False,3,False,11
168060,2023-03-09 12:00:00,A-52,47.0,30,60,5,False,3,False,12
168061,2023-03-09 13:00:00,A-52,46.0,30,60,5,False,3,False,13
168062,2023-03-09 14:00:00,A-52,45.5,30,60,5,False,3,False,14
168063,2023-03-09 15:00:00,A-52,44.5,30,60,5,False,3,False,15
168064,2023-03-09 16:00:00,A-52,44.0,30,60,5,False,3,False,16
168065,2023-03-09 17:00:00,A-52,46.0,30,60,5,False,3,False,17
168066,2023-03-09 18:00:00,A-52,46.0,30,60,5,False,3,False,18
168067,2023-03-09 19:00:00,A-52,46.0,30,60,5,False,3,False,19
168068,2023-03-09 20:00:00,A-52,44.5,30,60,5,False,3,False,20
168080,2023-03-10 08:00:00,A-52,36.5,30,60,5,False,4,False,8
168081,2023-03-10 09:00:00,A-52,35.0,30,60,5,False,4,False,9
168082,2023-03-10 10:00:00,A-52,35.0,30,60,5,False,4,False,10
168083,2023-03-10 11:00:00,A-52,35.0,30,60,5,False,4,False,11
168084,2023-03-10 12:00:00,A-52,35.0,30,60,5,False,4,False,12
168085,2023-03-10 13:00:00,A-52,35.0,30,60,5,False,4,False,13
168086,2023-03-10 14:00:00,A-52,34.5,30,60,5,False,4,False,14
168087,2023-03-10 15:00:00,A-52,34.0,30,60,5,False,4,False,15
168088,2023-03-10 16:00:00,A-52,34.0,30,60,5,False,4,False,16
168089,2023-03-10 17:00:00,A-52,34.0,30,60,5,False,4,False,17
168090,2023-03-10 18:00:00,A-52,35.0,30,60,5,False,4,False,18
168091,2023-03-10 19:00:00,A-52,35.5,30,60,5,False,4,False,19
168092,2023-03-10 20:00:00,A-52,36.0,30,60,5,False,4,False,20
168152,2023-03-13 08:00:00,A-52,49.0,30,60,5,False,0,False,8
168153,2023-03-13 09:00:00,A-52,49.0,30,60,5,False,0,False,9
168154,2023-03-13 10:00:00,A-52,49.0,30,60,5,False,0,False,10
168155,2023-03-13 11:00:00,A-52,49.5,30,60,5,False,0,False,11
168156,2023-03-13 12:00:00,A-52,50.0,30,60,5,False,0,False,12
168157,2023-03-13 13:00:00,A-52,51.0,30,60,5,False,0,False,13
168158,2023-03-13 14:00:00,A-52,51.5,30,60,5,False,0,False,14
168159,2023-03-13 15:00:00,A-52,54.0,30,60,5,False,0,False,15
168160,2023-03-13 16:00:00,A-52,55.5,30,60,5,False,0,False,16
168161,2023-03-13 17:00:00,A-52,54.0,30,60,5,False,0,False,17
168162,2023-03-13 18:00:00,A-52,53.0,30,60,5,False,0,False,18
168163,2023-03-13 19:00:00,A-52,50.5,30,60,5,False,0,False,19
168164,2023-03-13 20:00:00,A-52,49.5,30,60,5,False,0,False,20
168176,2023-03-14 08:00:00,A-52,32.0,30,60,5,False,1,False,8
168177,2023-03-14 09:00:00,A-52,31.0,30,60,5,False,1,False,9
168178,2023-03-14 10:00:00,A-52,31.0,30,60,5,False,1,False,10
168179,2023-03-14 11:00:00,A-52,31.0,30,60,5,False,1,False,11
168180,2023-03-14 12:00:00,A-52,31.0,30,60,5,False,1,False,12
168181,2023-03-14 13:00:00,A-52,30.0,30,60,5,False,1,False,13
168182,2023-03-14 14:00:00,A-52,30.0,30,60,5,False,1,False,14
168183,2023-03-14 15:00:00,A-52,29.5,30,60,5,False,1,False,15
168184,2023-03-14 16:00:00,A-52,29.0,30,60,5,False,1,False,16
168185,2023-03-14 17:00:00,A-52,28.0,30,60,5,False,1,False,17
168186,2023-03-14 18:00:00,A-52,30.5,30,60,5,False,1,False,18
168187,2023-03-14 19:00:00,A-52,33.0,30,60,5,False,1,False,19
168188,2023-03-14 20:00:00,A-52,34.5,30,60,5,False,1,False,20
168200,2023-03-15 08:00:00,A-52,39.0,30,60,5,False,2,False,8
168201,2023-03-15 09:00:00,A-52,35.5,30,60,5,False,2,False,9
168202,2023-03-15 10:00:00,A-52,35.0,30,60,5,False,2,False,10
168203,2023-03-15 11:00:00,A-52,36.0,30,60,5,False,2,False,11
168204,2023-03-15 12:00:00,A-52,38.0,30,60,5,False,2,False,12
168205,2023-03-15 13:00:00,A-52,40.0,30,60,5,False,2,False,13
168206,2023-03-15 14:00:00,A-52,41.0,30,60,5,False,2,False,14
168207,2023-03-15 15:00:00,A-52,44.5,30,60,5,False,2,False,15
168208,2023-03-15 16:00:00,A-52,45.0,30,60,5,False,2,False,16
168209,2023-03-15 17:00:00,A-52,45.0,30,60,5,False,2,False,17
168210,2023-03-15 18:00:00,A-52,44.5,30,60,5,False,2,False,18
168211,2023-03-15 19:00:00,A-52,44.0,30,60,5,False,2,False,19
168212,2023-03-15 20:00:00,A-52,44.0,30,60,5,False,2,False,20
168224,2023-03-16 08:00:00,A-52,40.5,30,60,5,False,3,False,8
168225,2023-03-16 09:00:00,A-52,39.0,30,60,5,False,3,False,9
168226,2023-03-16 10:00:00,A-52,37.5,30,60,5,False,3,False,10
168227,2023-03-16 11:00:00,A-52,36.0,30,60,5,False,3,False,11
168228,2023-03-16 12:00:00,A-52,36.0,30,60,5,False,3,False,12
168229,2023-03-16 13:00:00,A-52,36.0,30,60,5,False,3,False,13
168230,2023-03-16 14:00:00,A-52,36.0,30,60,5,False,3,False,14
168231,2023-03-16 15:00:00,A-52,35.5,30,60,5,False,3,False,15
168232,2023-03-16 16:00:00,A-52,36.5,30,60,5,False,3,False,16
168233,2023-03-16 17:00:00,A-52,37.0,30,60,5,False,3,False,17
168234,2023-03-16 18:00:00,A-52,38.5,30,60,5,False,3,False,18
168235,2023-03-16 19:00:00,A-52,39.5,30,60,5,False,3,False,19
168236,2023-03-16 20:00:00,A-52,41.5,30,60,5,False,3,False,20
168248,2023-03-17 08:00:00,A-52,47.5,30,60,5,False,4,False,8
168249,2023-03-17 09:00:00,A-52,47.0,30,60,5,False,4,False,9
